"reef_number","reef_id","latitude","long","replicate_reef","reef_name","reef_zone","reef_area_ha","reef_visibility","image_date","image_year","enterer_initials","entered_date","distance_mainland_km","number_reef_nearest_1","zone_reef_nearest_1","area_reef_nearest_1","distance_reef_nearest_1","number_reef_nearest_2","zone_reef_nearest_2","area_reef_nearest_2","reef_nearest_2","number_reef_nearest_3","zone_reef_nearest_3","area_reef_nearest_3","reef_nearest_3","patch_id","replicate_patch","patch_zone_colour","patch_zone_name","patch_perimeter_m","patch_area_m2","patch_rugosity","halo_id","halo_perimeter_m","halo_area_m2","halo_rugosity","halo_width_1","halo_width_2","halo_width_3","halo_width_4","halo_width_5","notes","old_zone","zone_broad","zone_broad_pre2003","inital_reserve_estab_year","reserve_age","halo_width","halo_area","hw_pa","ha_pa","image_month","image_season","halo_area_excl_patch_area","log10_halo_area_excl_patch_area","log10_patch_area_m2","log10_halo_width_per_sqrt_patch_area","log10_halo_proportion_patch","log10_patch_perimeter_m","log10_halo_width","log10_hw_pa","abs_latitude","log_distance_mainland_km","zone_broad_adj","temp_sst","chl_log"
"12-030","R0113",12,143.639039,3,"U/N Reef","HPZ",85605.02,"HP","10/05/12",2012,"AH","18/09/14",18.22,"11-184C","MNPZ","19485.84",1.1,"12-003A","HPZ",40203.66,0.61,"11-184B","MNPZ",115.39,2.5,"P011305",5,"dark blue","HPZ",258.82,3148.42,NA,"H011305",342.32,6992.49,NA,11.34,12.09,9.62,17.14,19.16,"","HPZ","fished","fished",NA,0,13.87,3844.07,0.00440538428799207,1.22095209660719,5,"autumn",3844.07,3.58479128751288,3.49809266254202,-0.606969870197724,0.0866986249708627,2.41299783287005,1.14207646107328,-2.35601620146873,12,1.28375338333253,"fished",300.192230224609,-0.521112923014816
"12-030","R0113",12,143.639039,3,"U/N Reef","HPZ",85605.02,"HP","10/05/12",2012,"AH","18/09/14",18.22,"11-184C","MNPZ","19485.84",1.1,"12-003A","HPZ",40203.66,0.61,"11-184B","MNPZ",115.39,2.5,"P011306",6,"dark blue","HPZ",101.23,646.04,NA,"H011306",182.96,2313.86,NA,10.58,8.12,14.15,12.31,9.44,"","HPZ","fished","fished",NA,0,10.92,1667.82,0.0169029781437682,2.5816048541886,5,"autumn",1667.82,3.22214917746178,2.81025940846176,-0.366907065862161,0.411889769000024,2.00530923684852,1.03822263836872,-1.77203677009304,12,1.28375338333253,"fished",300.192230224609,-0.521112923014816
"12-030","R0113",12,143.639039,3,"U/N Reef","HPZ",85605.02,"HP","10/05/12",2012,"AH","18/09/14",18.22,"11-184C","MNPZ","19485.84",1.1,"12-003A","HPZ",40203.66,0.61,"11-184B","MNPZ",115.39,2.5,"P011307",7,"dark blue","HPZ",122.8,857.26,NA,"H011307",215.21,3342.27,NA,13.25,12.01,15.5,16.2,16.05,"","HPZ","fished","fished",NA,0,14.602,2485.01,0.0170333387770338,2.89878216643725,5,"autumn",2485.01,3.39532814072975,2.93311255989312,-0.302143935841792,0.462215580836624,2.08919836680515,1.16441234410477,-1.76870021578835,12,1.28375338333253,"fished",300.192230224609,-0.521112923014816
"12-030","R0113",12,143.639039,3,"U/N Reef","HPZ",85605.02,"HP","10/05/12",2012,"AH","18/09/14",18.22,"11-184C","MNPZ","19485.84",1.1,"12-003A","HPZ",40203.66,0.61,"11-184B","MNPZ",115.39,2.5,"P011308",8,"dark blue","HPZ",169,1999,NA,"H011308",270.55,5430.21,NA,12,19.3,16.54,17.29,14.1,"","HPZ","fished","fished",NA,0,15.846,3431.21,0.00792696348174087,1.71646323161581,5,"autumn",3431.21,3.53544729895102,3.30081279411812,-0.450486745468491,0.234634504832908,2.22788670461367,1.19991965159057,-2.10089314252755,12,1.28375338333253,"fished",300.192230224609,-0.521112923014816
"12-030","R0113",12,143.639039,3,"U/N Reef","HPZ",85605.02,"HP","10/05/12",2012,"AH","18/09/14",18.22,"11-184C","MNPZ","19485.84",1.1,"12-003A","HPZ",40203.66,0.61,"11-184B","MNPZ",115.39,2.5,"P011309",9,"dark blue","HPZ",75.9,438.75,NA,"H011309",188.87,2739.06,NA,24.05,14.38,12.7,17.49,18.9,"","HPZ","fished","fished",NA,0,17.504,2300.31,0.0398951566951567,5.2428717948718,5,"autumn",2300.31,3.36178636741639,2.64221712947388,-0.0779712600836035,0.719569237942507,1.88024177589548,1.24313730465334,-1.39907982482054,12,1.28375338333253,"fished",300.192230224609,-0.521112923014816
"12-030","R0113",12,143.639039,3,"U/N Reef","HPZ",85605.02,"HP","10/05/12",2012,"AH","18/09/14",18.22,"11-184C","MNPZ","19485.84",1.1,"12-003A","HPZ",40203.66,0.61,"11-184B","MNPZ",115.39,2.5,"P011310",10,"dark blue","HPZ",66.71,318.63,NA,"H011310",135.18,1336.77,NA,11.64,7.97,9.79,15.5,10.09,"","HPZ","fished","fished",NA,0,10.998,1018.14,0.0345165238678091,3.19536766782789,5,"autumn",1018.14,3.00780750005086,2.50328666355891,-0.210329616433597,0.504520836491942,1.82419094065258,1.04131371534586,-1.46197294821305,12,1.28375338333253,"fished",300.192230224609,-0.521112923014816
"12-030","R0113",12,143.639039,3,"U/N Reef","HPZ",85605.02,"HP","18/07/10",2010,"AH","26/09/14",18.22,"11-184C","MNPZ","19485.84",1.1,"12-003A","HPZ",40203.66,0.61,"11-184B","MNPZ",115.39,2.5,"P011301",1,"dark blue","HPZ",220.24,2640.87,NA,"H011301",306.74,7356.48,NA,18.12,19.02,13.79,14.55,21.61,"","HPZ","fished","fished",NA,0,17.418,4715.61,0.00659555373797271,1.78562746367674,7,"winter",4715.61,3.67353787999987,3.42174702306522,-0.469875225317293,0.251790856934645,2.34289619838527,1.24099828621532,-2.1807487368499,12,1.28375338333253,"fished",300.192230224609,-0.521112923014816
"12-030","R0113",12,143.639039,3,"U/N Reef","HPZ",85605.02,"HP","18/07/10",2010,"AH","26/09/14",18.22,"11-184C","MNPZ","19485.84",1.1,"12-003A","HPZ",40203.66,0.61,"11-184B","MNPZ",115.39,2.5,"P011302",2,"dark blue","HPZ",135.41,1347.7,NA,"H011302",260.05,5253.99,NA,23.36,12.99,16.76,19.17,24.13,"","HPZ","fished","fished",NA,0,19.282,3906.29,0.0143073384284336,2.89848631000965,7,"winter",3906.29,3.59176448184088,3.12959322836793,-0.279644535658875,0.462171253472942,2.13165073808954,1.28515207852509,-1.84444114984284,12,1.28375338333253,"fished",300.192230224609,-0.521112923014816
"12-030","R0113",12,143.639039,3,"U/N Reef","HPZ",85605.02,"HP","18/07/10",2010,"AH","26/09/14",18.22,"11-184C","MNPZ","19485.84",1.1,"12-003A","HPZ",40203.66,0.61,"11-184B","MNPZ",115.39,2.5,"P011303",3,"dark blue","HPZ",126.99,785.11,NA,"H011303",261.91,4790.56,NA,23.81,22.93,18.48,18.34,24.07,"","HPZ","fished","fished",NA,0,21.526,4005.45,0.0274178140642712,5.10176917884118,7,"winter",4005.45,3.60265131481185,2.89493050903342,-0.114501918577123,0.707720805778428,2.10376952319367,1.33296333593959,-1.56196717309383,12,1.28375338333253,"fished",300.192230224609,-0.521112923014816
"12-030","R0113",12,143.639039,3,"U/N Reef","HPZ",85605.02,"HP","18/07/10",2010,"AH","26/09/14",18.22,"11-184C","MNPZ","19485.84",1.1,"12-003A","HPZ",40203.66,0.61,"11-184B","MNPZ",115.39,2.5,"P011304",4,"dark blue","HPZ",133.8,1234.86,NA,"H011304",234.52,4180.51,NA,17.08,15.04,13.4,15.65,16.89,"","HPZ","fished","fished",NA,0,15.612,2945.65,0.0126427287303824,2.38541211149442,7,"winter",2945.65,3.4691811430162,3.09161772304188,-0.352350318911728,0.377563419974321,2.1264561134318,1.19345854260921,-1.89815918043267,12,1.28375338333253,"fished",300.192230224609,-0.521112923014816
"12-030","R0113",12,143.639039,3,"U/N Reef","HPZ",85605.02,"HP","18/07/10",2010,"AH","26/09/14",18.22,"11-184C","MNPZ","19485.84",1.1,"12-003A","HPZ",40203.66,0.61,"11-184B","MNPZ",115.39,2.5,"P011305",5,"dark blue","HPZ",88.36,591.52,NA,"H011305",179.97,2366.52,NA,13.21,14.35,9.51,14.91,12.36,"","HPZ","fished","fished",NA,0,12.868,1775,0.0217541249661888,3.00074384636192,7,"winter",1775,3.24919835739111,2.77196943322903,-0.276473664384584,0.477228924162081,1.9462557071994,1.10951105222993,-1.6624583809991,12,1.28375338333253,"fished",300.192230224609,-0.521112923014816
"12-030","R0113",12,143.639039,3,"U/N Reef","HPZ",85605.02,"HP","18/07/10",2010,"AH","26/09/14",18.22,"11-184C","MNPZ","19485.84",1.1,"12-003A","HPZ",40203.66,0.61,"11-184B","MNPZ",115.39,2.5,"P011306",6,"dark blue","HPZ",101.28,646.77,NA,"H011306",183.24,2580.06,NA,14.79,13.97,12.75,16.04,14.99,"","HPZ","fished","fished",NA,0,14.508,1933.29,0.0224314671366947,2.9891460642887,7,"winter",1933.29,3.28629700454752,2.81074986723835,-0.24376738671078,0.475547137309166,2.00552369267328,1.1616075469084,-1.64914232032996,12,1.28375338333253,"fished",300.192230224609,-0.521112923014816
"12-030","R0113",12,143.639039,3,"U/N Reef","HPZ",85605.02,"HP","18/07/10",2010,"AH","26/09/14",18.22,"11-184C","MNPZ","19485.84",1.1,"12-003A","HPZ",40203.66,0.61,"11-184B","MNPZ",115.39,2.5,"P011307",7,"dark blue","HPZ",128.51,1139.83,NA,"H011307",285.64,5923,NA,18.49,26.69,21.05,17.31,32.41,"","HPZ","fished","fished",NA,0,23.19,4783.17,0.0203451391874227,4.19638893519209,7,"winter",4783.17,3.67971581652948,3.05684008329494,-0.163119293009484,0.622875733234538,2.10893692358826,1.36530074863799,-1.69153933465696,12,1.28375338333253,"fished",300.192230224609,-0.521112923014816
"12-030","R0113",12,143.639039,3,"U/N Reef","HPZ",85605.02,"HP","18/07/10",2010,"AH","26/09/14",18.22,"11-184C","MNPZ","19485.84",1.1,"12-003A","HPZ",40203.66,0.61,"11-184B","MNPZ",115.39,2.5,"P011308",8,"dark blue","HPZ",115.22,953.98,NA,"H011308",205.98,3138.31,NA,12.63,17.56,9.66,10.21,13.79,"","HPZ","fished","fished",NA,0,12.77,2184.33,0.0133860248642529,2.28970209019057,7,"winter",2184.33,3.33931825049451,2.97953926990254,-0.383578737687853,0.359778980591969,2.06152787089051,1.10619089726342,-1.87334837263912,12,1.28375338333253,"fished",300.192230224609,-0.521112923014816
"12-030","R0113",12,143.639039,3,"U/N Reef","HPZ",85605.02,"HP","18/07/10",2010,"AH","26/09/14",18.22,"11-184C","MNPZ","19485.84",1.1,"12-003A","HPZ",40203.66,0.61,"11-184B","MNPZ",115.39,2.5,"P011309",9,"dark blue","HPZ",62,284.13,NA,"H011309",141.02,1524.3,NA,12.48,14.19,11.95,9.92,12.59,"","HPZ","fished","fished",NA,0,12.226,1240.17,0.0430295991271601,4.36479780382219,7,"winter",1240.17,3.09348122145373,2.45351709133154,-0.13947415421201,0.639964130122188,1.79239168949825,1.08728439145376,-1.36623269987778,12,1.28375338333253,"fished",300.192230224609,-0.521112923014816
"12-030","R0113",12,143.639039,3,"U/N Reef","HPZ",85605.02,"HP","18/07/10",2010,"AH","26/09/14",18.22,"11-184C","MNPZ","19485.84",1.1,"12-003A","HPZ",40203.66,0.61,"11-184B","MNPZ",115.39,2.5,"P011310",10,"dark blue","HPZ",77.56,392.19,NA,"H011310",179.33,2402.12,NA,18.18,17.49,12.69,13.06,16.58,"","HPZ","fished","fished",NA,0,15.6,2009.93,0.0397766388740151,5.12488844692623,7,"winter",2009.93,3.30318093247367,2.59349651589937,-0.103623659595222,0.709684416574301,1.88963780040667,1.19312459835446,-1.40037191754491,12,1.28375338333253,"fished",300.192230224609,-0.521112923014816
"13-006","R4094",13.05,143.623295,2,"Osborne Reef","MNPZ",571.41,"HP","8/01/06",2006,"AH","16/07/12",11.15,"13-008","MNPZ","5.33",1.08,"13-014","HPZ",3158.46,3.81,"12-145","HPZ",117.87,3.76,"P409401",1,"green","MNPZ",57.58,194.78,NA,"H409401",151.45,1716.91,NA,12.35,21.47,10.24,15.41,19.29,"","MNPZ","protected","protected",1975,31,15.752,1522.13,0.0808707259472225,7.8146113564021,1,"summer",1522.13,3.1824517456485,2.28954436149765,0.0525635223812381,0.892907384150851,1.76027166054206,1.19733570313006,-1.09220865836759,13.05,1.08457627793433,"protected",300.022399902344,0.487298245746885
"13-032","R0154",13.2,143.690528,1,"Diamond Reign Reefs","HPZ",2136.21,"HP","28/11/05",2005,"AH","8/07/11",16.08,"13-036","HPZ","3977.73",0,"13-027","HPZ",249.26,1.58,"13-038","HPZ",46.45,3.22,"P015401",1,"dark blue","HPZ",57.09,204.1,NA,"H015401",135.29,1335.81,NA,11.84,14.84,12.34,10.23,12.35,"Part of reef is hi-res with faint halos, but very hard to see","HPZ","fished","fished",NA,0,12.32,1131.71,0.0603625673689368,5.54487996080353,11,"spring",1131.71,3.05373515341136,2.30984300471607,-0.0643107945296286,0.74389214869529,1.75656004300668,1.09061070782841,-1.21923229688766,13.2,1.23248786635299,"fished",300.013519287109,-0.417472714168636
"13-032","R0154",13.2,143.690528,1,"Diamond Reign Reefs","HPZ",2136.21,"HP","28/11/05",2005,"AH","8/07/11",16.08,"13-036","HPZ","3977.73",0,"13-027","HPZ",249.26,1.58,"13-038","HPZ",46.45,3.22,"P015402",2,"dark blue","HPZ",97.03,706.41,NA,"H015402",175.47,2324.12,NA,16.91,13.41,7.8,10.08,9.48,"","HPZ","fished","fished",NA,0,11.536,1617.71,0.0163304596480797,2.29004402542433,11,"spring",1617.71,3.20890067012673,2.84905683852263,-0.362473171885959,0.359843831604106,1.98690603138072,1.06205524737535,-1.78700159114727,13.2,1.23248786635299,"fished",300.013519287109,-0.417472714168636
"13-032","R0154",13.2,143.690528,1,"Diamond Reign Reefs","HPZ",2136.21,"HP","28/11/05",2005,"AH","8/07/11",16.08,"13-036","HPZ","3977.73",0,"13-027","HPZ",249.26,1.58,"13-038","HPZ",46.45,3.22,"P015403",3,"dark blue","HPZ",96.38,701.16,NA,"H015403",174.52,2356.35,NA,14.6,9.88,6.99,13.86,14.91,"","HPZ","fished","fished",NA,0,12.048,1655.19,0.0171829539620058,2.36064521649837,11,"spring",1655.19,3.21884785383099,2.84581713235789,-0.341993607322321,0.373030721473095,1.98398692196519,1.08091495885663,-1.76490217350127,13.2,1.23248786635299,"fished",300.013519287109,-0.417472714168636
"13-032","R0154",13.2,143.690528,1,"Diamond Reign Reefs","HPZ",2136.21,"HP","28/11/05",2005,"AH","8/07/11",16.08,"13-036","HPZ","3977.73",0,"13-027","HPZ",249.26,1.58,"13-038","HPZ",46.45,3.22,"P015404",4,"dark blue","HPZ",128.58,1217.18,NA,"H015404",189.14,2739.35,NA,11.68,7.55,7.64,8.95,13.08,"","HPZ","fished","fished",NA,0,9.78,1522.17,0.00803496606911057,1.25057099196503,11,"spring",1522.17,3.18246315830775,3.08535480766822,-0.552338549046509,0.097108350639527,2.10917342142547,0.990338854787601,-2.09501595288062,13.2,1.23248786635299,"fished",300.013519287109,-0.417472714168636
"13-033","R0155",13.2,143.900361,2,"U/N Reef","HPZ",11756.41,"HP","28/11/05",2005,"AH","8/07/11",31.6,"13-035","HPZ","296.52",1.4,"13-049","HPZ",371.39,0.64,"13-028","MNPZ",4400.69,1.82,"P015501",1,"dark blue","HPZ",340.91,8403.89,NA,"H015501",824.04,52195.47,NA,88.48,68.58,54.75,72.78,100.84,"","GUZ","fished","fished",NA,0,77.086,43791.58,0.00917265694815139,5.21087020415546,11,"spring",43791.58,4.64139061481767,3.92448035921397,-0.0752646689339114,0.716910255603702,2.53263974068657,1.88697551067307,-2.03750484854089,13.2,1.51321760006794,"fished",300.011627197266,-0.734039474341376
"13-033","R0155",13.2,143.900361,2,"U/N Reef","HPZ",11756.41,"HP","28/11/05",2005,"AH","8/07/11",31.6,"13-035","HPZ","296.52",1.4,"13-049","HPZ",371.39,0.64,"13-028","MNPZ",4400.69,1.82,"P015509",9,"dark blue","HPZ",309.7,7320.95,NA,"H015509",633.2,30762.17,NA,53.63,64.87,44.67,50.46,40.05,"","GUZ","fished","fished",NA,0,50.736,23441.22,0.00693024812353588,3.20193690709539,11,"spring",23441.22,4.36998021082216,3.86456744075614,-0.226967495695058,0.505412770066017,2.49094120535679,1.70531622468301,-2.15925121607313,13.2,1.51321760006794,"fished",300.011627197266,-0.734039474341376
"13-033","R0155",13.2,143.900361,2,"U/N Reef","HPZ",11756.41,"HP","28/11/05",2005,"AH","8/07/11",31.6,"13-035","HPZ","296.52",1.4,"13-049","HPZ",371.39,0.64,"13-028","MNPZ",4400.69,1.82,"P015504",4,"dark blue","HPZ",255.21,4911.43,NA,"H015504",647.36,32668.72,NA,72.95,52.15,40.99,54.79,87.4,"","GUZ","fished","fished",NA,0,61.656,27757.29,0.0125535740100134,5.65156990937466,11,"spring",27757.29,4.44337706280956,3.6912079586586,-0.0556286333513464,0.752169104150967,2.40689768752456,1.78997534597795,-1.90123261268064,13.2,1.51321760006794,"fished",300.011627197266,-0.734039474341376
"13-033","R0155",13.2,143.900361,2,"U/N Reef","HPZ",11756.41,"HP","28/11/05",2005,"AH","8/07/11",31.6,"13-035","HPZ","296.52",1.4,"13-049","HPZ",371.39,0.64,"13-028","MNPZ",4400.69,1.82,"P015507",7,"dark blue","HPZ",476.47,13739.98,NA,"H015507",899.8,55109.81,NA,60.38,44.99,68.47,74.11,51.74,"","GUZ","fished","fished",NA,0,59.938,41369.83,0.00436230620423028,3.01090904062451,11,"spring",41369.83,4.61668373626381,4.13798610056225,-0.291290802886968,0.478697635701554,2.67803556133402,1.77770224739416,-2.3602838531681,13.2,1.51321760006794,"fished",300.011627197266,-0.734039474341376
"13-033","R0155",13.2,143.900361,2,"U/N Reef","HPZ",11756.41,"HP","28/11/05",2005,"AH","8/07/11",31.6,"13-035","HPZ","296.52",1.4,"13-049","HPZ",371.39,0.64,"13-028","MNPZ",4400.69,1.82,"P015510",10,"dark blue","HPZ",492.52,18208.41,NA,"H015510",997.77,69795.07,NA,50.91,77.32,65.88,130.87,32.46,"","GUZ","fished","fished",NA,0,71.488,51586.66,0.00392609788553751,2.83312271637117,11,"spring",51586.66,4.71253741020464,4.26027202386331,-0.275902864832159,0.45226538634133,2.69242387079968,1.8542331470995,-2.40603887676381,13.2,1.51321760006794,"fished",300.011627197266,-0.734039474341376
"13-033","R0155",13.2,143.900361,2,"U/N Reef","HPZ",11756.41,"HP","28/11/05",2005,"AH","8/07/11",31.6,"13-035","HPZ","296.52",1.4,"13-049","HPZ",371.39,0.64,"13-028","MNPZ",4400.69,1.82,"P015502",2,"dark blue","HPZ",949.87,62311.82,NA,"H015502",1375.86,141555.93,NA,69.38,59.98,54.44,89.54,83.1,"","GUZ","fished","fished",NA,0,71.288,79244.11,0.00114405260510767,1.27173480087727,11,"spring",79244.11,4.89896699215717,4.79457043628788,-0.544268787484085,0.104396555869283,2.97766417145102,1.85301643065986,-2.94155400562803,13.2,1.51321760006794,"fished",300.011627197266,-0.734039474341376
"13-033","R0155",13.2,143.900361,2,"U/N Reef","HPZ",11756.41,"HP","28/11/05",2005,"AH","8/07/11",31.6,"13-035","HPZ","296.52",1.4,"13-049","HPZ",371.39,0.64,"13-028","MNPZ",4400.69,1.82,"P015508",8,"dark blue","HPZ",388.7,11544.4,NA,"H015508",779.29,45427.65,NA,56.94,60.13,45.35,78.94,52.88,"","GUZ","fished","fished",NA,0,58.848,33883.25,0.00509753646789786,2.93503776722913,11,"spring",33883.25,4.52998506014073,4.06237136614358,-0.261453975513805,0.467613693997153,2.58961454063127,1.76973170755798,-2.29263965858559,13.2,1.51321760006794,"fished",300.011627197266,-0.734039474341376
"13-033","R0155",13.2,143.900361,2,"U/N Reef","HPZ",11756.41,"HP","28/11/05",2005,"AH","8/07/11",31.6,"13-035","HPZ","296.52",1.4,"13-049","HPZ",371.39,0.64,"13-028","MNPZ",4400.69,1.82,"P015505",5,"dark blue","HPZ",557.93,24313.69,NA,"H015505",905.99,64201.7,NA,62.72,51.96,43,46.56,52.28,"","GUZ","fished","fished",NA,0,51.304,39888.01,0.00211008695101402,1.64055764468495,11,"spring",39888.01,4.60084237003816,4.38585087513399,-0.482774210657811,0.214991494904177,2.74657971413338,1.71015122690918,-2.6756996482248,13.2,1.51321760006794,"fished",300.011627197266,-0.734039474341376
"13-033","R0155",13.2,143.900361,2,"U/N Reef","HPZ",11756.41,"HP","28/11/05",2005,"AH","8/07/11",31.6,"13-035","HPZ","296.52",1.4,"13-049","HPZ",371.39,0.64,"13-028","MNPZ",4400.69,1.82,"P015506",6,"dark blue","HPZ",434.54,11110.61,NA,"H015506",740.49,39686.58,NA,56.76,44.23,45.34,42,54.21,"","GUZ","fished","fished",NA,0,48.508,28575.97,0.00436591690285232,2.57195329509361,11,"spring",28575.97,4.45600098127196,4.04573790343785,-0.337055582820951,0.410263077834109,2.63802976002451,1.68581336889797,-2.35992453453987,13.2,1.51321760006794,"fished",300.011627197266,-0.734039474341376
"13-033","R0155",13.2,143.900361,2,"U/N Reef","HPZ",11756.41,"HP","28/11/05",2005,"AH","8/07/11",31.6,"13-035","HPZ","296.52",1.4,"13-049","HPZ",371.39,0.64,"13-028","MNPZ",4400.69,1.82,"P015503",3,"dark blue","HPZ",358.86,9171.9,NA,"H015503",797.26,48974.5,NA,89.87,54.91,56.62,62.06,78.76,"","GUZ","fished","fished",NA,0,68.444,39802.6,0.00746235785387979,4.33962428722511,11,"spring",39802.6,4.59991144214334,3.96245931102902,-0.145894272892602,0.637452131114327,2.55492505279575,1.83533538262191,-2.12712392840711,13.2,1.51321760006794,"fished",300.011627197266,-0.734039474341376
"13-036","R4098",13.25,143.745338,1,"Throne Shoals","HPZ",3977.73,"HP","28/11/05",2005,"AH","17/07/12",16.3,"13-032","HPZ","2136.21",0,"13-038","HPZ",46.45,1.37,"13-041","HPZ",950.48,1.72,"P409804",4,"dark blue","HPZ",57.93,186.64,NA,"H409804",111.64,937.31,NA,9.76,11.3,9.08,5.07,11.52,"","HPZ","fished","fished",NA,0,9.346,750.67,0.0500750107158165,4.02202100300043,11,"spring",750.67,2.87544905993885,2.2710047257857,-0.164876586204554,0.604444334153158,1.76290352849906,0.970625776688295,-1.3003789490974,13.25,1.2380461031288,"fished",300.004272460938,-0.417472714168636
"13-036","R4098",13.25,143.745338,1,"Throne Shoals","HPZ",3977.73,"HP","28/11/05",2005,"AH","17/07/12",16.3,"13-032","HPZ","2136.21",0,"13-038","HPZ",46.45,1.37,"13-041","HPZ",950.48,1.72,"P409801",1,"dark blue","HPZ",56.18,219.25,NA,"H409801",175.96,2303.14,NA,14.89,17.55,17.01,24.14,13.08,"","HPZ","fished","fished",NA,0,17.334,2083.89,0.079060433295325,9.50462941847206,11,"spring",2083.89,3.31887479060933,2.34093960203808,0.0684289912088015,0.977935188571251,1.74958173486556,1.23889879222784,-1.10204080981024,13.25,1.2380461031288,"fished",300.004272460938,-0.417472714168636
"13-036","R4098",13.25,143.745338,1,"Throne Shoals","HPZ",3977.73,"HP","28/11/05",2005,"AH","17/07/12",16.3,"13-032","HPZ","2136.21",0,"13-038","HPZ",46.45,1.37,"13-041","HPZ",950.48,1.72,"P409806",6,"dark blue","HPZ",59.88,258.13,NA,"H409806",120.92,1105.55,NA,7.26,6.02,7.96,10.62,13.1,"","HPZ","fished","fished",NA,0,8.992,847.42,0.0348351605780033,3.28291945918723,11,"spring",847.42,2.92809870959079,2.41183848140291,-0.25206294247647,0.516260228187879,1.77728179167101,0.953856298224986,-1.45798218317793,13.25,1.2380461031288,"fished",300.004272460938,-0.417472714168636
"13-036","R4098",13.25,143.745338,1,"Throne Shoals","HPZ",3977.73,"HP","28/11/05",2005,"AH","17/07/12",16.3,"13-032","HPZ","2136.21",0,"13-038","HPZ",46.45,1.37,"13-041","HPZ",950.48,1.72,"P409809",9,"dark blue","HPZ",60.29,276.5,NA,"H409809",124.35,1156.27,NA,9.73,10.14,5.84,11.18,10.43,"","HPZ","fished","fished",NA,0,9.464,879.77,0.0342278481012658,3.18180831826401,11,"spring",879.77,2.94436914852901,2.44169513564072,-0.244772836200485,0.502674012888289,1.78024528386535,0.976074731619874,-1.46562040402084,13.25,1.2380461031288,"fished",300.004272460938,-0.417472714168636
"13-036","R4098",13.25,143.745338,1,"Throne Shoals","HPZ",3977.73,"HP","28/11/05",2005,"AH","17/07/12",16.3,"13-032","HPZ","2136.21",0,"13-038","HPZ",46.45,1.37,"13-041","HPZ",950.48,1.72,"P409805",5,"dark blue","HPZ",41.98,113.81,NA,"H409805",99.28,707.58,NA,6.87,8.2,7.66,8.95,8.41,"","HPZ","fished","fished",NA,0,8.018,593.77,0.0704507512520868,5.21720411211669,11,"spring",593.77,2.77361825125331,2.05618042334214,-0.124024159756567,0.717437827911166,1.62304243424638,0.904066051914503,-1.15211437142764,13.25,1.2380461031288,"fished",300.004272460938,-0.417472714168636
"13-036","R4098",13.25,143.745338,1,"Throne Shoals","HPZ",3977.73,"HP","28/11/05",2005,"AH","17/07/12",16.3,"13-032","HPZ","2136.21",0,"13-038","HPZ",46.45,1.37,"13-041","HPZ",950.48,1.72,"P409808",8,"dark blue","HPZ",92.71,546.84,NA,"H409808",165.94,2031.37,NA,13.08,9.91,9.22,10.42,14.3,"","HPZ","fished","fished",NA,0,11.386,1484.53,0.0208214468583132,2.71474288640187,11,"spring",1484.53,3.17158897842436,2.73786027463007,-0.312558957839508,0.433728703794284,1.96712658107641,1.05637117947553,-1.68148909515455,13.25,1.2380461031288,"fished",300.004272460938,-0.417472714168636
"13-036","R4098",13.25,143.745338,1,"Throne Shoals","HPZ",3977.73,"HP","28/11/05",2005,"AH","17/07/12",16.3,"13-032","HPZ","2136.21",0,"13-038","HPZ",46.45,1.37,"13-041","HPZ",950.48,1.72,"P409810",10,"dark blue","HPZ",59.23,222.52,NA,"H409810",155.27,1862.4,NA,19.92,15.04,8.32,13.74,19.24,"","HPZ","fished","fished",NA,0,15.252,1639.88,0.0685421535142909,7.36958475642639,11,"spring",1639.88,3.21481206924003,2.34736905126879,0.00964227096723781,0.867443017971237,1.77254173264094,1.18332679660163,-1.16404225466716,13.25,1.2380461031288,"fished",300.004272460938,-0.417472714168636
